1,1
1.0028,5
1.0056,5
1.0084,5
1.0112,5
1.014,5
1.0168,5
1.0196,5
1.0224,5
1.0252,5
1.028,5
1.0308,5
1.0336,5
1.0364,5
1.0392,5
1.042,5
1.0448,5
1.0476,5
1.0504,5
1.0532,5
1.056,5
1.0588,5
1.0616,5
1.0644,5
1.0672,5
1.07,5
1.0728,5
1.0756,5
1.0784,5
1.0812,5
1.084,5
1.0868,5
1.0896,5
1.0924,5
1.0952,5
1.098,5
1.1008,5
1.1036,5
1.1064,5
1.1092,5
1.112,5
1.1148,5
1.1176,5
1.1204,5
1.1232,5
1.126,5
1.1288,5
1.1316,5
1.1344,5
1.1372,5
1.14,5
1.1428,5
1.1456,5
1.1484,5
1.1512,5
1.154,5
1.1568,5
1.1596,5
1.1624,5
1.1652,5
1.168,5
1.1708,5
1.1736,5
1.1764,5
1.1792,5
1.182,5
1.1848,5
1.1876,5
1.1904,5
1.1932,5
1.196,5
1.1988,5
1.2016,5
1.2044,5
1.2072,5
1.21,5
1.2128,5
1.2156,5
1.2184,5
1.2212,5
1.224,5
1.2268,5
1.2296,5
1.2324,5
1.2352,5
1.238,5
1.2408,5
1.2436,5
1.2464,5
1.2492,5
1.252,5
1.2548,5
1.2576,5
1.2604,5
1.2632,5
1.266,5
1.2688,5
1.2716,5
1.2744,5
1.2772,5
1.28,5
1.2828,5
1.2856,5
1.2884,5
1.2912,5
1.294,5
1.2968,5
1.2996,5
1.3024,5
1.3052,5
1.308,5
1.3108,5
1.3136,5
1.3164,5
1.3192,5
1.322,5
1.3248,5
1.3276,5
1.3304,5
1.3332,5
1.336,5
1.3388,5
1.3416,5
1.3444,5
1.3472,5
1.35,5
1.3528,5
1.3556,5
1.3584,5
1.3612,5
1.364,5
1.3668,5
1.3696,5
1.3724,5
1.3752,5
1.378,5
1.3808,5
1.3836,5
1.3864,5
1.3892,5
1.392,5
1.3948,5
1.3976,5
1.4004,5
1.4032,5
1.406,5
1.4088,5
1.4116,5
1.4144,5
1.4172,5
1.42,5
1.4228,5
1.4256,5
1.4284,5
1.4312,5
1.434,5
1.4368,5
1.4396,5
1.4424,5
1.4452,5
1.448,5
1.4508,5
1.4536,5
1.4564,5
1.4592,5
1.462,5
1.4648,5
1.4676,5
1.4704,5
1.4732,5
1.476,5
1.4788,5
1.4816,5
1.4844,5
1.4872,5
1.49,5
1.4928,5
1.4956,5
1.4984,5
1.5012,5
1.504,5
1.5068,5
1.5096,5
1.5124,5
1.5152,5
1.518,5
1.5208,5
1.5236,5
1.5264,5
1.5292,5
1.532,5
1.5348,5
1.5376,5
1.5404,5
1.5432,5
1.546,5
1.5488,5
1.5516,5
1.5544,5
1.5572,5
1.56,5
1.5628,5
1.5656,5
1.5684,5
1.5712,5
1.574,5
1.5768,5
1.5796,5
1.5824,5
1.5852,5
1.588,5
1.5908,5
1.5936,5
1.5964,5
1.5992,5
1.602,5
1.6048,5
1.6076,5
1.6104,5
1.6132,5
1.616,5
1.6188,5
1.6216,5
1.6244,5
1.6272,5
1.63,5
1.6328,5
1.6356,5
1.6384,5
1.6412,5
1.644,5
1.6468,5
1.6496,5
1.6524,5
1.6552,5
1.658,5
1.6608,5
1.6636,5
1.6664,5
1.6692,5
1.672,5
1.6748,5
1.6776,5
1.6804,5
1.6832,5
1.686,5
1.6888,5
1.6916,5
1.6944,5
1.6972,5
1.7,5
1.7028,5
1.7056,5
1.7084,5
1.7112,5
1.714,5
1.7168,5
1.7196,5
1.7224,5
1.7252,5
1.728,5
1.7308,5
1.7336,5
1.7364,5
1.7392,5
1.742,5
1.7448,5
1.7476,5
1.7504,5
1.7532,5
1.756,5
1.7588,5
1.7616,5
1.7644,5
1.7672,5
1.77,5
1.7728,5
1.7756,5
1.7784,5
1.7812,5
1.784,5
1.7868,5
1.7896,5
1.7924,5
1.7952,5
1.798,5
1.8008,5
1.8036,5
1.8064,5
1.8092,5
1.812,5
1.8148,5
1.8176,5
1.8204,5
1.8232,5
1.826,5
1.8288,5
1.8316,5
1.8344,5
1.8372,5
1.84,5
1.8428,5
1.8456,5
1.8484,5
1.8512,5
1.854,5
1.8568,5
1.8596,5
1.8624,5
1.8652,5
1.868,5
1.8708,5
1.8736,5
1.8764,5
1.8792,5
1.882,5
1.8848,5
1.8876,5
1.8904,5
1.8932,5
1.896,5
1.8988,5
1.9016,5
1.9044,5
1.9072,5
1.91,5
1.9128,5
1.9156,5
1.9184,5
1.9212,5
1.924,5
1.9268,5
1.9296,5
1.9324,5
1.9352,5
1.938,5
1.9408,5
1.9436,5
1.9464,5
1.9492,5
1.952,5
1.9548,5
1.9576,5
1.9604,5
1.9632,5
1.966,5
1.9688,5
1.9716,5
1.9744,5
1.9772,5
1.98,5
1.9828,5
1.9856,5
1.9884,5
1.9912,5
1.994,5
1.9968,5
1.9996,5
2.0024,5
2.0052,5
2.008,5
2.0108,5
2.0136,5
2.0164,5
2.0192,5
2.022,5
2.0248,5
2.0276,5
2.0304,5
2.0332,5
2.036,5
2.0388,5
2.0416,5
2.0444,5
2.0472,5
2.05,5
2.0528,5
2.0556,5
2.0584,5
2.0612,5
2.064,5
2.0668,5
2.0696,5
2.0724,5
2.0752,5
2.078,5
2.0808,5
2.0836,5
2.0864,5
2.0892,5
2.092,5
2.0948,5
2.0976,5
2.1004,5
2.1032,5
2.106,5
2.1088,5
2.1116,5
2.1144,5
2.1172,5
2.12,5
2.1228,5
2.1256,5
2.1284,5
2.1312,5
2.134,5
2.1368,5
2.1396,5
2.1424,5
2.1452,5
2.148,5
2.1508,5
2.1536,5
2.1564,5
2.1592,5
2.162,5
2.1648,5
2.1676,5
2.1704,5
2.1732,5
2.176,5
2.1788,5
2.1816,5
2.1844,5
2.1872,5
2.19,5
2.1928,5
2.1956,5
2.1984,5
2.2012,5
2.204,5
2.2068,5
2.2096,5
2.2124,5
2.2152,5
2.218,5
2.2208,5
2.2236,5
2.2264,5
2.2292,5
2.232,5
2.2348,5
2.2376,5
2.2404,5
2.2432,5
2.246,5
2.2488,5
2.2516,5
2.2544,5
2.2572,5
2.26,5
2.2628,5
2.2656,5
2.2684,5
2.2712,5
2.274,5
2.2768,5
2.2796,5
2.2824,5
2.2852,5
2.288,5
2.2908,5
2.2936,5
2.2964,5
2.2992,5
2.302,5
2.3048,5
2.3076,5
2.3104,5
2.3132,5
2.316,5
2.3188,5
2.3216,5
2.3244,5
2.3272,5
2.33,5
2.3328,5
2.3356,5
2.3384,5
2.3412,5
2.344,5
2.3468,5
2.3496,5
2.3524,5
2.3552,5
2.358,5
2.3608,5
2.3636,5
2.3664,5
2.3692,5
2.372,5
2.3748,5
2.3776,5
2.3804,5
2.3832,5
2.386,5
2.3888,5
2.3916,5
2.3944,5
2.3972,5
2.4,5
2.4028,5
2.4056,5
2.4084,5
2.4112,5
2.414,5
2.4168,5
2.4196,5
2.4224,5
2.4252,5
2.428,5
2.4308,5
2.4336,5
2.4364,5
2.4392,5
2.442,5
2.4448,5
2.4476,5
2.4504,5
2.4532,5
2.456,5
2.4588,5
2.4616,5
2.4644,5
2.4672,5
2.47,5
2.4728,5
2.4756,5
2.4784,5
2.4812,5
2.484,5
2.4868,5
2.4896,5
2.4924,5
2.4952,5
2.498,5
2.5008,5
2.5036,5
2.5064,5
2.5092,5
2.512,5
2.5148,5
2.5176,5
2.5204,5
2.5232,5
2.526,5
2.5288,5
2.5316,5
2.5344,5
2.5372,5
2.54,5
2.5428,5
2.5456,5
2.5484,5
2.5512,5
2.554,5
2.5568,5
2.5596,5
2.5624,5
2.5652,5
2.568,5
2.5708,5
2.5736,5
2.5764,5
2.5792,5
2.582,5
2.5848,5
2.5876,5
2.5904,5
2.5932,5
2.596,5
2.5988,5
2.6016,5
2.6044,5
2.6072,5
2.61,5
2.6128,5
2.6156,5
2.6184,5
2.6212,5
2.624,5
2.6268,5
2.6296,5
2.6324,5
2.6352,5
2.638,5
2.6408,5
2.6436,5
2.6464,5
2.6492,5
2.652,5
2.6548,5
2.6576,5
2.6604,5
2.6632,5
2.666,5
2.6688,5
2.6716,5
2.6744,5
2.6772,5
2.68,5
2.6828,5
2.6856,5
2.6884,5
2.6912,5
2.694,5
2.6968,5
2.6996,5
2.7024,5
2.7052,5
2.708,5
2.7108,5
2.7136,5
2.7164,5
2.7192,5
2.722,5
2.7248,5
2.7276,5
2.7304,5
2.7332,5
2.736,5
2.7388,5
2.7416,5
2.7444,5
2.7472,5
2.75,5
2.7528,5
2.7556,5
2.7584,5
2.7612,5
2.764,5
2.7668,5
2.7696,5
2.7724,5
2.7752,5
2.778,5
2.7808,5
2.7836,5
2.7864,5
2.7892,5
2.792,5
2.7948,5
2.7976,5
2.8004,5
2.8032,5
2.806,5
2.8088,5
2.8116,5
2.8144,5
2.8172,5
2.82,5
2.8228,5
2.8256,5
2.8284,5
2.8312,5
2.834,5
2.8368,5
2.8396,5
2.8424,5
2.8452,5
2.848,5
2.8508,5
2.8536,5
2.8564,5
2.8592,5
2.862,5
2.8648,5
2.8676,5
2.8704,5
2.8732,5
2.876,5
2.8788,5
2.8816,5
2.8844,5
2.8872,5
2.89,5
2.8928,5
2.8956,5
2.8984,5
2.9012,5
2.904,5
2.9068,5
2.9096,5
2.9124,5
2.9152,5
2.918,5
2.9208,5
2.9236,5
2.9264,5
2.9292,5
2.932,5
2.9348,5
2.9376,5
2.9404,5
2.9432,5
2.946,5
2.9488,5
2.9516,5
2.9544,5
2.9572,5
2.96,5
2.9628,5
2.9656,5
2.9684,5
2.9712,5
2.974,5
2.9768,5
2.9796,5
2.9824,5
2.9852,5
2.988,5
2.9908,5
2.9936,5
2.9964,5
2.9992,5
3.002,5
3.0048,5
3.0076,5
3.0104,5
3.0132,5
3.016,5
3.0188,5
3.0216,5
3.0244,5
3.0272,5
3.03,5
3.0328,5
3.0356,5
3.0384,5
3.0412,5
3.044,5
3.0468,5
3.0496,5
3.0524,5
3.0552,5
3.058,5
3.0608,5
3.0636,5
3.0664,5
3.0692,5
3.072,5
3.0748,5
3.0776,5
3.0804,5
3.0832,5
3.086,5
3.0888,5
3.0916,5
3.0944,5
3.0972,5
3.1,5
3.1028,5
3.1056,5
3.1084,5
3.1112,5
3.114,5
3.1168,5
3.1196,5
3.1224,5
3.1252,5
3.128,5
3.1308,5
3.1336,5
3.1364,5
3.1392,5
3.142,5
3.1448,5
3.1476,5
3.1504,5
3.1532,5
3.156,5
3.1588,5
3.1616,5
3.1644,5
3.1672,5
3.17,5
3.1728,5
3.1756,5
3.1784,5
3.1812,5
3.184,5
3.1868,5
3.1896,5
3.1924,5
3.1952,5
3.198,5
3.2008,5
3.2036,5
3.2064,5
3.2092,5
3.212,5
3.2148,5
3.2176,5
3.2204,5
3.2232,5
3.226,5
3.2288,5
3.2316,5
3.2344,5
3.2372,5
3.24,5
3.2428,5
3.2456,5
3.2484,5
3.2512,5
3.254,5
3.2568,5
3.2596,5
3.2624,5
3.2652,5
3.268,5
3.2708,5
3.2736,5
3.2764,5
3.2792,5
3.282,5
3.2848,5
3.2876,5
3.2904,5
3.2932,5
3.296,5
3.2988,5
3.3016,5
3.3044,5
3.3072,5
3.31,5
3.3128,5
3.3156,5
3.3184,5
3.3212,5
3.324,5
3.3268,5
3.3296,5
3.3324,5
3.3352,5
3.338,5
3.3408,5
3.3436,5
3.3464,5
3.3492,5
3.352,5
3.3548,5
3.3576,5
3.3604,5
3.3632,5
3.366,5
3.3688,5
3.3716,5
3.3744,5
3.3772,5
3.38,5
3.3828,5
3.3856,5
3.3884,5
3.3912,5
3.394,5
3.3968,5
3.3996,5
3.4024,5
3.4052,5
3.408,5
3.4108,5
3.4136,5
3.4164,5
3.4192,5
3.422,5
3.4248,5
3.4276,5
3.4304,5
3.4332,5
3.436,5
3.4388,5
3.4416,5
3.4444,5
3.4472,5
3.45,5
3.4528,5
3.4556,5
3.4584,5
3.4612,5
3.464,5
3.4668,5
3.4696,5
3.4724,5
3.4752,5
3.478,5
3.4808,5
3.4836,5
3.4864,5
3.4892,5
3.492,5
3.4948,5
3.4976,5
3.5004,5
3.5032,5
3.506,5
3.5088,5
3.5116,5
3.5144,5
3.5172,5
3.52,5
3.5228,5
3.5256,5
3.5284,5
3.5312,5
3.534,5
3.5368,5
3.5396,5
3.5424,5
3.5452,5
3.548,5
3.5508,5
3.5536,5
3.5564,5
3.5592,5
3.562,5
3.5648,5
3.5676,5
3.5704,5
3.5732,5
3.576,5
3.5788,5
3.5816,5
3.5844,5
3.5872,5
3.59,5
3.5928,5
3.5956,5
3.5984,5
3.6012,5
3.604,5
3.6068,5
3.6096,5
3.6124,5
3.6152,5
3.618,5
3.6208,5
3.6236,5
3.6264,5
3.6292,5
3.632,5
3.6348,5
3.6376,5
3.6404,5
3.6432,5
3.646,5
3.6488,5
3.6516,5
3.6544,5
3.6572,5
3.66,5
3.6628,5
3.6656,5
3.6684,5
3.6712,5
3.674,5
3.6768,5
3.6796,5
3.6824,5
3.6852,5
3.688,5
3.6908,5
3.6936,5
3.6964,5
3.6992,5
3.702,5
3.7048,5
3.7076,5
3.7104,5
3.7132,5
3.716,5
3.7188,5
3.7216,5
3.7244,5
3.7272,5
3.73,5
3.7328,5
3.7356,5
3.7384,5
3.7412,5
3.744,5
3.7468,5
3.7496,5
3.7524,5
3.7552,5
3.758,5
3.7608,5
3.7636,5
3.7664,5
3.7692,5
3.772,5
3.7748,5
3.7776,5
3.7804,5
3.7832,5
3.786,5
3.7888,5
3.7916,5
3.7944,5
3.7972,5
3.8,5
3.8028,5
3.8056,5
3.8084,5
3.8112,5
3.814,5
3.8168,5
3.8196,5
3.8224,5
3.8252,5
3.828,5
3.8308,5
3.8336,5
3.8364,5
3.8392,5
3.842,5
